Date,Competition,Opponent,Player,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,Expected xG,Expected npxG,Expected xAG,SCA,GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries,Carries PrgC,Take-Ons Att,Take-Ons Succ,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Season,Position_Group,Take-Ons Succ%,Performance_Score
2025-01-25,La Liga,Valladolid,Thibaut Courtois,BEL,GK,32,90,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,21,23,91.3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,91.3,412,225,3,3,100.0,18,18,100.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0,2024-25,Goalkeeper,0.0,54.779999999999994
2025-01-29,Champions League,Brest,Kylian Mbappé,FRA,FW,26,90,0,0,0,0,7,2,0,0,41,0,0,0,1.2,1.2,0.0,4,1,26,30,86.7,4,28,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,86.7,263,44,17,19,89.5,4,4,100.0,0,0,0.0,0,0.0,0.1,0,0,2,0,4,2024-25,Forward,0.0,3.0555555555555554
2025-01-29,Champions League,Brest,Rodrygo,BRA,LW,24,90,2,0,0,0,4,3,0,0,67,5,0,2,0.7,0.7,0.1,5,1,47,52,90.4,5,48,7,6,6,5,4,1,3,1,2,2,0,2,0,2,0,6,0,0,47,52,90.4,640,139,30,32,93.8,12,12,100.0,2,3,66.7,0,0.1,0.1,2,4,2,0,5,2024-25,,100.0,0.0
2025-01-29,Champions League,Brest,Brahim Díaz,MAR,RW,25,71,0,0,0,0,0,0,0,0,43,1,0,0,0.0,0.0,0.0,1,1,31,38,81.6,2,30,3,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,31,38,81.6,396,71,24,27,88.9,5,6,83.3,1,1,100.0,0,0.0,0.1,0,3,1,0,2,2024-25,,0.0,0.0
2025-01-29,Champions League,Brest,Arda Güler,TUR,RW,19,19,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.3,1,0,12,16,75.0,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,75.0,192,57,7,8,87.5,3,5,60.0,2,2,100.0,0,0.3,0.2,1,0,0,0,1,2024-25,,0.0,0.0
2025-01-29,Champions League,Brest,Jude Bellingham,ENG,AM,21,81,1,0,0,0,1,1,1,0,65,5,0,0,0.7,0.7,0.0,3,0,49,52,94.2,7,44,2,1,1,5,3,1,2,2,2,3,1,0,0,0,0,6,1,0,49,52,94.2,945,186,16,18,88.9,19,20,95.0,10,10,100.0,0,0.0,0.2,1,5,1,0,7,2024-25,Midfield,100.0,23.04987654320988
2025-01-29,Champions League,Brest,Dani Ceballos,ESP,DM,28,9,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,1,0,10,11,90.9,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,90.9,174,46,4,4,100.0,4,4,100.0,1,2,50.0,0,0.0,0.0,1,0,0,0,0,2024-25,Midfield,0.0,24.62444444444445
2025-01-29,Champions League,Brest,Federico Valverde,URU,DM,26,90,0,0,0,0,1,0,0,0,62,2,0,3,0.0,0.0,0.5,2,0,45,50,90.0,8,30,1,0,0,2,2,0,2,0,2,3,1,3,2,1,0,2,5,0,45,50,90.0,952,318,15,16,93.8,19,21,90.5,10,11,90.9,0,0.5,0.1,2,5,2,0,8,2024-25,Midfield,0.0,22.0
2025-01-29,Champions League,Brest,Luka Modrić,CRO,"DM,AM",39,87,0,0,0,0,0,0,0,0,86,1,0,0,0.0,0.0,0.3,4,1,76,83,91.6,8,53,0,2,2,1,1,0,1,0,0,3,3,0,0,0,0,1,2,0,76,83,91.6,1206,485,45,46,97.8,20,22,90.9,8,11,72.7,0,0.3,0.2,3,8,2,0,8,2024-25,,100.0,0.0
2025-01-29,Champions League,Brest,Endrick,BRA,AM,18,3,0,0,0,0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100.0,48,27,0,0,,0,0,,1,1,100.0,0,0.0,0.0,0,1,1,0,1,2024-25,Midfield,0.0,27.666666666666664
2025-01-29,Champions League,Brest,Ferland Mendy,FRA,LB,29,90,0,0,0,0,0,0,0,0,83,1,0,1,0.0,0.0,0.0,0,0,69,76,90.8,5,57,2,2,0,1,1,0,1,0,1,1,0,1,0,1,0,1,2,0,69,76,90.8,849,308,45,46,97.8,18,21,85.7,1,2,50.0,0,0.0,0.0,0,3,0,0,5,2024-25,Defense,0.0,16.564444444444444
2025-01-29,Champions League,Brest,Antonio Rüdiger,GER,CB,31,90,0,0,0,0,0,0,1,0,70,0,0,0,0.0,0.0,0.0,0,0,58,62,93.5,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,58,62,93.5,1216,508,21,22,95.5,23,24,95.8,12,13,92.3,0,0.0,0.0,0,2,0,0,1,2024-25,Defense,0.0,16.691666666666666
2025-01-29,Champions League,Brest,Aurélien Tchouaméni,FRA,CB,25,81,0,0,0,0,0,0,1,0,60,1,0,3,0.0,0.0,0.0,0,0,47,48,97.9,1,38,0,1,1,1,1,1,0,0,0,1,1,3,2,1,0,2,5,0,47,48,97.9,925,324,13,14,92.9,32,32,100.0,2,2,100.0,0,0.0,0.0,0,1,0,0,1,2024-25,Defense,100.0,23.51216049382716
2025-01-29,Champions League,Brest,David Alaba,AUT,CB,32,9,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,11,11,100.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,11,100.0,152,72,7,7,100.0,4,4,100.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,2024-25,Defense,0.0,18.333333333333332
2025-01-29,Champions League,Brest,Lucas Vázquez,ESP,RB,33,81,0,0,0,0,0,0,0,0,87,2,0,1,0.0,0.0,0.9,2,1,63,74,85.1,3,52,3,2,1,2,1,1,1,0,0,0,0,1,0,1,0,4,3,0,63,74,85.1,1116,272,32,35,91.4,22,23,95.7,7,10,70.0,0,0.9,0.7,2,2,2,1,3,2024-25,Defense,50.0,16.715617283950618
2025-01-29,Champions League,Brest,Raúl Asencio,ESP,RB,21,9,0,0,0,0,0,0,0,0,6,1,0,1,0.0,0.0,0.0,0,0,2,4,50.0,0,2,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,2,4,50.0,28,0,1,3,33.3,1,1,100.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,2024-25,Defense,0.0,30.27777777777778
2025-01-29,Champions League,Brest,Thibaut Courtois,BEL,GK,32,90,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,0,0,36,43,83.7,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,43,83.7,809,353,7,7,100.0,21,21,100.0,8,15,53.3,0,0.0,0.0,0,0,0,0,0,2024-25,Goalkeeper,0.0,71.53999999999999
2025-02-01,La Liga,Espanyol,Kylian Mbappé,FRA,FW,26,90,0,0,0,0,3,2,0,0,58,2,0,0,0.1,0.1,0.2,5,0,39,49,79.6,8,43,3,3,2,2,2,1,0,1,1,1,0,0,0,0,0,2,0,0,39,49,79.6,556,108,25,30,83.3,9,10,90.0,3,4,75.0,0,0.2,0.1,3,1,3,0,8,2024-25,Forward,66.66666666666666,7.666666666666666
2025-02-01,La Liga,Espanyol,Vinicius Júnior,BRA,LW,24,90,0,0,0,0,5,0,0,0,50,0,0,0,0.3,0.3,0.1,3,0,27,36,75.0,4,41,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,36,75.0,436,116,11,13,84.6,12,14,85.7,2,4,50.0,0,0.1,0.1,1,4,1,0,4,2024-25,,40.0,0.0
2025-02-01,La Liga,Espanyol,Rodrygo,BRA,RW,24,90,0,0,0,0,3,1,0,0,80,0,0,0,0.2,0.2,0.1,7,0,64,75,85.3,8,49,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,75,85.3,787,186,48,49,98.0,12,14,85.7,2,7,28.6,0,0.1,0.6,3,4,5,0,8,2024-25,,60.0,0.0
2025-02-01,La Liga,Espanyol,Jude Bellingham,ENG,"AM,LM",21,90,0,0,0,0,5,2,0,0,82,1,0,0,0.5,0.5,0.0,5,0,61,71,85.9,7,52,3,2,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,61,71,85.9,1030,133,29,33,87.9,27,29,93.1,5,6,83.3,0,0.0,0.2,2,1,2,0,7,2024-25,,0.0,0.0
2025-02-01,La Liga,Espanyol,Federico Valverde,URU,"DM,RM,RB",26,90,0,0,0,0,1,0,0,0,108,1,0,0,0.1,0.1,0.0,3,0,90,100,90.0,20,71,9,1,1,1,0,0,0,1,1,3,2,0,0,0,0,3,2,0,90,100,90.0,1794,502,38,41,92.7,39,41,95.1,13,15,86.7,0,0.0,0.1,0,19,3,0,20,2024-25,,100.0,0.0
2025-02-01,La Liga,Espanyol,Dani Ceballos,ESP,"DM,CM",28,79,0,0,0,0,1,1,0,0,125,2,0,1,0.0,0.0,0.4,2,0,112,117,95.7,16,93,5,0,0,2,1,2,0,0,1,3,2,1,1,0,0,3,1,0,112,117,95.7,2002,509,44,44,100.0,60,62,96.8,6,7,85.7,0,0.4,0.3,1,13,2,0,16,2024-25,,0.0,0.0
2025-02-01,La Liga,Espanyol,Luka Modrić,CRO,CM,39,11,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,3,0,21,26,80.8,1,20,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,21,26,80.8,355,108,12,12,100.0,7,8,87.5,2,6,33.3,0,0.0,0.0,0,1,0,0,1,2024-25,Midfield,0.0,27.796363636363637
2025-02-01,La Liga,Espanyol,Fran Garcia,ESP,LB,25,90,0,0,0,0,0,0,0,0,80,1,0,1,0.0,0.0,0.1,2,0,62,71,87.3,4,38,2,0,0,1,1,1,0,0,0,2,2,1,0,1,0,2,5,0,62,71,87.3,884,193,34,36,94.4,22,23,95.7,2,5,40.0,0,0.1,0.0,2,2,0,0,4,2024-25,Defense,0.0,17.03944444444444
2025-02-01,La Liga,Espanyol,Antonio Rüdiger,GER,CB,31,14,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,18,21,85.7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,85.7,362,157,7,7,100.0,8,8,100.0,3,6,50.0,0,0.0,0.0,0,1,0,0,0,2024-25,Defense,0.0,12.855
2025-02-01,La Liga,Espanyol,Raúl Asencio,ESP,CB,21,76,0,0,0,0,0,0,0,0,56,0,0,0,0.0,0.0,0.0,0,0,47,51,92.2,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,47,51,92.2,819,290,19,20,95.0,25,25,100.0,3,6,50.0,0,0.0,0.0,0,4,0,0,0,2024-25,Defense,0.0,14.224736842105264
2025-02-01,La Liga,Espanyol,Aurélien Tchouaméni,FRA,CB,25,90,0,0,0,0,1,1,0,0,110,0,0,0,0.1,0.1,0.0,0,0,97,103,94.2,9,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,97,103,94.2,1733,701,36,36,100.0,58,61,95.1,3,5,60.0,0,0.0,0.0,0,7,0,0,9,2024-25,Defense,0.0,14.796666666666667
2025-02-01,La Liga,Espanyol,Lucas Vázquez,ESP,RB,33,86,0,0,0,0,2,0,0,0,96,0,0,0,0.1,0.1,0.2,7,0,81,90,90.0,7,66,2,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,81,90,90.0,1155,288,43,46,93.5,30,32,93.8,3,5,60.0,0,0.2,0.3,3,5,3,0,7,2024-25,Defense,50.0,13.848837209302326
2025-02-01,La Liga,Espanyol,Brahim Díaz,MAR,RM,25,4,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,8,8,100.0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,100.0,111,19,5,5,100.0,3,3,100.0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,2024-25,Midfield,0.0,31.0
2025-02-01,La Liga,Espanyol,Thibaut Courtois,BEL,GK,32,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,27,27,100.0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,100.0,553,368,9,9,100.0,17,17,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,2024-25,Goalkeeper,0.0,100.0
2025-02-08,La Liga,Atletico Madrid,Kylian Mbappé,FRA,FW,26,90,1,0,0,0,3,3,0,0,50,0,0,0,0.5,0.5,0.0,4,0,34,38,89.5,2,29,3,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,38,89.5,483,21,19,21,90.5,13,14,92.9,1,1,100.0,0,0.0,0.1,0,1,0,0,2,2024-25,Forward,33.33333333333333,7.277777777777777
2025-02-08,La Liga,Atletico Madrid,Vinicius Júnior,BRA,LW,24,90,0,0,0,0,3,1,0,0,46,1,0,0,0.1,0.1,0.3,6,0,28,32,87.5,2,32,7,9,5,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,28,32,87.5,432,49,14,16,87.5,10,11,90.9,2,2,100.0,0,0.3,0.5,3,1,0,0,2,2024-25,,55.55555555555556,0.0
2025-02-08,La Liga,Atletico Madrid,Rodrygo,BRA,RW,24,87,0,0,0,0,3,1,0,0,81,0,0,0,0.1,0.1,0.4,8,0,62,70,88.6,8,53,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62,70,88.6,793,224,42,44,95.5,15,18,83.3,2,5,40.0,0,0.4,0.2,4,7,0,0,8,2024-25,,42.857142857142854,0.0
2025-02-08,La Liga,Atletico Madrid,Brahim Díaz,MAR,RW,25,3,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,100.0,29,9,3,3,100.0,0,0,,0,0,0.0,0,0.0,0.0,0,1,0,0,0,2024-25,,0.0,0.0
2025-02-08,La Liga,Atletico Madrid,Jude Bellingham,ENG,AM,21,90,0,0,0,0,5,1,0,0,89,3,0,2,0.7,0.7,0.0,4,1,66,76,86.8,7,55,4,2,1,3,2,2,0,1,0,1,1,2,0,2,0,3,0,0,66,76,86.8,1208,187,26,28,92.9,29,34,85.3,10,12,83.3,0,0.0,0.0,1,11,1,0,7,2024-25,Midfield,50.0,22.06
2025-02-08,La Liga,Atletico Madrid,Dani Ceballos,ESP,DM,28,79,0,0,0,0,3,1,1,0,117,3,0,4,0.1,0.1,0.1,7,0,101,102,99.0,16,87,8,3,3,3,3,1,2,0,0,1,1,4,0,4,0,5,1,0,101,102,99.0,1754,501,44,44,100.0,46,47,97.9,9,9,100.0,0,0.1,0.5,2,18,2,0,16,2024-25,Midfield,100.0,28.98987341772152
2025-02-08,La Liga,Atletico Madrid,Eduardo Camavinga,FRA,DM,22,11,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0.0,1,0,6,8,75.0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,6,8,75.0,91,3,3,3,100.0,3,4,75.0,0,1,0.0,0,0.0,0.0,0,1,0,0,0,2024-25,Midfield,0.0,18.09090909090909
2025-02-08,La Liga,Atletico Madrid,Federico Valverde,URU,"DM,RB",26,90,0,0,0,0,3,0,0,0,85,1,0,0,0.0,0.0,0.2,3,0,74,80,92.5,10,48,5,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,74,80,92.5,1205,385,39,42,92.9,31,32,96.9,3,4,75.0,0,0.2,0.2,2,15,1,0,10,2024-25,,0.0,0.0
2025-02-08,La Liga,Atletico Madrid,Fran Garcia,ESP,LB,25,90,0,0,0,0,0,0,0,0,66,0,0,3,0.0,0.0,0.0,2,0,51,55,92.7,6,31,2,0,0,0,0,0,0,0,0,2,2,3,0,3,0,3,4,0,51,55,92.7,859,264,24,25,96.0,21,22,95.5,4,5,80.0,0,0.0,0.1,1,4,1,0,6,2024-25,Defense,0.0,21.238333333333333
2025-02-08,La Liga,Atletico Madrid,Raúl Asencio,ESP,CB,21,90,0,0,0,0,0,0,0,0,57,2,0,1,0.0,0.0,0.0,0,0,49,51,96.1,1,30,0,0,0,2,2,2,0,0,2,2,0,1,0,1,0,2,3,0,49,51,96.1,813,310,27,28,96.4,18,18,100.0,3,4,75.0,0,0.0,0.0,0,5,0,0,1,2024-25,Defense,0.0,17.970555555555556
2025-02-08,La Liga,Atletico Madrid,Aurélien Tchouaméni,FRA,CB,25,90,0,0,0,0,1,1,0,0,70,2,0,2,0.0,0.0,0.0,0,0,59,65,90.8,2,42,0,0,0,2,1,1,0,1,0,0,0,2,2,0,0,2,1,0,59,65,90.8,1181,394,16,19,84.2,38,40,95.0,5,6,83.3,0,0.0,0.0,0,5,0,0,2,2024-25,Defense,0.0,18.508888888888887
2025-02-08,La Liga,Atletico Madrid,Lucas Vázquez,ESP,RB,33,80,0,0,0,0,2,1,0,0,94,0,0,0,0.1,0.1,0.2,6,0,74,85,87.1,10,48,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,74,85,87.1,1180,232,38,41,92.7,31,34,91.2,4,7,57.1,0,0.2,0.1,4,4,1,0,10,2024-25,Defense,33.33333333333333,13.44
2025-02-08,La Liga,Atletico Madrid,Luka Modrić,CRO,DM,39,10,0,0,0,0,0,0,0,0,14,1,0,0,0.0,0.0,0.0,0,0,11,13,84.6,1,9,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,11,13,84.6,200,43,6,6,100.0,4,5,80.0,1,2,50.0,0,0.0,0.0,0,4,0,0,1,2024-25,Midfield,0.0,22.819999999999997
2025-02-08,La Liga,Atletico Madrid,Thibaut Courtois,BEL,GK,32,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,22,29,75.9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,75.9,453,365,7,7,100.0,14,14,100.0,1,8,12.5,0,0.0,0.0,0,0,0,0,0,2024-25,Goalkeeper,0.0,50.54
2025-02-11,Champions League,Manchester City,Vinicius Júnior,BRA,FW,24,90,0,0,0,0,3,1,0,0,40,0,0,0,0.1,0.1,1.6,10,2,19,28,67.9,2,31,9,6,3,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,19,28,67.9,297,68,8,10,80.0,7,8,87.5,2,4,50.0,0,1.6,0.5,5,2,0,0,2,2024-25,Forward,50.0,5.666666666666667
2025-02-11,Champions League,Manchester City,Kylian Mbappé,FRA,FW,26,89,1,0,0,0,5,3,0,0,34,0,0,0,0.9,0.9,0.0,1,0,20,24,83.3,3,20,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,24,83.3,277,57,9,10,90.0,7,10,70.0,1,1,100.0,0,0.0,0.0,0,2,0,0,3,2024-25,Forward,33.33333333333333,8.108614232209737
2025-02-11,Champions League,Manchester City,Fran Garcia,ESP,LM,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,,0,0,,0,0,0.0,0,0.0,0.0,0,0,0,0,0,2024-25,Midfield,0.0,0.0
2025-02-11,Champions League,Manchester City,Jude Bellingham,ENG,LM,21,90,1,0,0,0,3,2,0,0,52,3,0,1,1.3,1.3,0.1,4,0,35,39,89.7,7,35,2,3,3,3,1,0,2,1,1,2,1,1,0,1,0,4,1,0,35,39,89.7,565,142,23,24,95.8,8,9,88.9,4,4,100.0,0,0.1,0.0,2,4,1,0,7,2024-25,Midfield,100.0,21.573333333333334
2025-02-11,Champions League,Manchester City,Dani Ceballos,ESP,CM,28,80,0,0,0,0,2,0,0,0,57,4,0,0,0.1,0.1,0.5,5,1,46,48,95.8,9,33,0,2,0,4,3,3,1,0,3,4,1,0,0,0,0,4,0,0,46,48,95.8,698,259,20,21,95.2,20,20,100.0,3,4,75.0,0,0.5,0.5,1,3,2,0,9,2024-25,Midfield,0.0,24.0225
2025-02-11,Champions League,Manchester City,Luka Modrić,CRO,CM,39,10,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,9,9,100.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,100.0,193,15,3,3,100.0,4,4,100.0,2,2,100.0,0,0.0,0.0,0,0,0,0,0,2024-25,Midfield,0.0,22.7
2025-02-11,Champions League,Manchester City,Eduardo Camavinga,FRA,CM,22,90,0,0,0,0,1,0,0,0,57,2,0,3,0.0,0.0,0.0,2,0,43,44,97.7,2,36,2,2,0,2,1,2,0,0,1,3,2,3,1,2,0,2,0,0,43,44,97.7,854,216,16,17,94.1,17,17,100.0,8,8,100.0,0,0.0,0.0,1,3,0,0,2,2024-25,Midfield,0.0,21.84
2025-02-11,Champions League,Manchester City,Rodrygo,BRA,RM,24,83,0,0,0,0,1,0,0,0,43,1,0,0,0.1,0.1,0.3,4,0,26,34,76.5,4,27,3,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,26,34,76.5,319,61,19,20,95.0,6,8,75.0,0,5,0.0,0,0.3,0.2,3,1,1,0,4,2024-25,Midfield,66.66666666666666,18.51686746987952
2025-02-11,Champions League,Manchester City,Brahim Díaz,MAR,RM,25,7,1,0,0,0,1,1,0,0,5,0,0,0,0.2,0.2,0.0,1,0,3,4,75.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,75.0,50,14,1,1,100.0,2,3,66.7,0,0,0.0,0,0.0,0.0,1,0,1,0,1,2024-25,Midfield,0.0,23.142857142857142
2025-02-11,Champions League,Manchester City,Ferland Mendy,FRA,LB,29,90,0,0,0,0,1,0,0,0,40,1,0,0,0.5,0.5,0.0,5,0,36,36,100.0,1,20,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,36,36,100.0,475,170,22,22,100.0,12,12,100.0,0,0,0.0,0,0.0,0.1,0,0,0,0,1,2024-25,Defense,0.0,15.61111111111111
2025-02-11,Champions League,Manchester City,Raúl Asencio,ESP,CB,21,90,0,0,0,0,0,0,0,0,56,2,0,2,0.0,0.0,0.0,0,0,46,49,93.9,0,41,0,0,0,2,2,2,0,0,0,0,0,2,1,1,0,2,2,0,46,49,93.9,872,267,13,13,100.0,29,29,100.0,4,5,80.0,0,0.0,0.0,0,0,0,0,0,2024-25,Defense,0.0,19.307222222222222
2025-02-11,Champions League,Manchester City,Aurélien Tchouaméni,FRA,CB,25,90,0,0,0,0,0,0,0,0,54,2,0,1,0.0,0.0,0.0,0,0,43,46,93.5,1,33,0,0,0,2,1,1,1,0,1,1,0,1,1,0,0,3,3,0,43,46,93.5,730,168,17,18,94.4,25,26,96.2,1,2,50.0,0,0.0,0.0,0,0,0,0,1,2024-25,Defense,0.0,17.580555555555556
2025-02-11,Champions League,Manchester City,Federico Valverde,URU,RB,26,90,0,0,0,0,3,0,0,0,64,0,0,3,0.1,0.1,0.2,4,1,45,52,86.5,3,32,0,1,1,0,0,0,0,0,0,0,0,3,1,2,0,0,4,0,45,52,86.5,831,177,20,22,90.9,16,19,84.2,7,8,87.5,0,0.2,0.1,1,1,3,0,3,2024-25,Defense,100.0,20.308333333333334
2025-02-11,Champions League,Manchester City,Thibaut Courtois,BEL,GK,32,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,26,40,65.0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,40,65.0,627,334,5,5,100.0,16,16,100.0,5,19,26.3,0,0.0,0.0,0,0,0,0,0,2024-25,Goalkeeper,0.0,49.52
2025-02-15,La Liga,Osasuna,Vinicius Júnior,BRA,"LM,FW",24,90,0,0,0,0,4,1,0,0,51,0,0,0,0.6,0.6,0.1,7,0,22,33,66.7,2,36,5,10,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22,33,66.7,351,80,11,14,78.6,8,11,72.7,1,4,25.0,0,0.1,0.1,2,1,0,0,2,2024-25,,60.0,0.0
2025-02-15,La Liga,Osasuna,Kylian Mbappé,FRA,FW,26,90,1,0,0,0,8,4,0,0,50,0,0,0,0.6,0.6,0.5,5,0,29,34,85.3,2,31,6,7,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,29,34,85.3,279,69,23,23,100.0,3,5,60.0,0,1,0.0,0,0.5,0.6,2,3,0,0,2,2024-25,Forward,71.42857142857143,11.865079365079366
2025-02-15,La Liga,Osasuna,Jude Bellingham,ENG,LM,21,38,0,0,0,0,0,0,0,1,28,0,0,1,0.0,0.0,0.1,2,0,24,25,96.0,4,17,2,2,2,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,24,25,96.0,397,100,11,12,91.7,9,9,100.0,3,3,100.0,0,0.1,0.2,1,2,1,0,4,2024-25,Midfield,100.0,24.200000000000003
2025-02-15,La Liga,Osasuna,Eduardo Camavinga,FRA,CM,22,90,0,0,0,0,1,0,1,0,82,3,0,2,0.0,0.0,0.0,4,0,59,67,88.1,6,45,3,2,0,3,0,3,0,0,2,2,0,2,1,1,0,3,4,0,59,67,88.1,1062,310,29,32,90.6,23,25,92.0,7,8,87.5,0,0.0,0.0,1,6,0,0,6,2024-25,Midfield,0.0,21.797777777777778
2025-02-15,La Liga,Osasuna,Luka Modrić,CRO,CM,39,90,0,0,0,0,1,0,0,0,85,1,0,0,0.0,0.0,0.3,5,1,70,77,90.9,11,59,2,2,1,1,1,0,1,0,1,3,2,0,0,0,0,2,2,0,70,77,90.9,1242,513,34,35,97.1,26,28,92.9,9,12,75.0,0,0.3,0.1,4,10,5,0,11,2024-25,Midfield,50.0,24.413333333333338
2025-02-15,La Liga,Osasuna,Brahim Díaz,MAR,RM,25,68,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,3,0,15,20,75.0,1,21,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,20,75.0,164,58,12,14,85.7,2,3,66.7,1,1,100.0,0,0.0,0.0,0,1,1,0,1,2024-25,Midfield,0.0,16.61764705882353
2025-02-15,La Liga,Osasuna,Rodrygo,BRA,RM,24,22,0,0,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.0,0,0,10,11,90.9,2,11,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,10,11,90.9,131,31,6,7,85.7,3,3,100.0,0,0,0.0,0,0.0,0.0,0,1,1,0,2,2024-25,Midfield,0.0,21.49818181818182
